id,original,team,surface,pronunciation,type,category,scope,wikidata,image,image_page,position,description
2069,佐藤 遵樹,ザスパクサツ群馬,遵樹,ジュンキ,given,player,jleague,Q28691065,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_5b2dd387bd.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_5b2dd387bd.svg,MF,NA。
2070,佐藤 遼,テゲバジャーロ宮崎,佐藤 遼,サトウ リョウ,full,player,jleague,Q140289689,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d53ff90503.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d53ff90503.svg,FW,NA。
2070,佐藤 遼,テゲバジャーロ宮崎,佐藤,サトウ,family,player,jleague,Q140289689,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d53ff90503.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d53ff90503.svg,FW,NA。
2070,佐藤 遼,テゲバジャーロ宮崎,遼,リョウ,given,player,jleague,Q140289689,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d53ff90503.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d53ff90503.svg,FW,NA。
2071,佐藤 陽彦,サガン鳥栖,佐藤 陽彦,サトウ ハルヒコ,full,player,jleague,Q3243405,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f6b23afb8f.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f6b23afb8f.svg,DF,NA。
2071,佐藤 陽彦,サガン鳥栖,佐藤,サトウ,family,player,jleague,Q3243405,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f6b23afb8f.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f6b23afb8f.svg,DF,NA。
2071,佐藤 陽彦,サガン鳥栖,陽彦,ハルヒコ,given,player,jleague,Q3243405,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f6b23afb8f.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f6b23afb8f.svg,DF,NA。
2072,佐藤 陽成,北海道コンサドーレ札幌,佐藤 陽成,サトウ ヨウセイ,full,player,jleague,Q107443503,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_caad0a1962.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_caad0a1962.svg,FW,NA。
2072,佐藤 陽成,北海道コンサドーレ札幌,佐藤,サトウ,family,player,jleague,Q107443503,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_caad0a1962.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_caad0a1962.svg,FW,NA。
2072,佐藤 陽成,北海道コンサドーレ札幌,陽成,ヨウセイ,given,player,jleague,Q107443503,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_caad0a1962.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_caad0a1962.svg,FW,NA。
2073,佐藤 隼,大分,佐藤 隼,サトウ シュン,full,player,jleague,Q29525979,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_edb11f3b68.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_edb11f3b68.svg,GK,NA。
2073,佐藤 隼,大分,佐藤,サトウ,family,player,jleague,Q29525979,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_edb11f3b68.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_edb11f3b68.svg,GK,NA。
2073,佐藤 隼,大分,隼,シュン,given,player,jleague,Q29525979,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_edb11f3b68.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_edb11f3b68.svg,GK,NA。
2074,佐藤 響,京都サンガF.C.,佐藤 響,サトウ キョウ,full,player,jleague,Q110962824,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_8fabd11286.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_8fabd11286.svg,MF,NA。
2074,佐藤 響,京都サンガF.C.,佐藤,サトウ,family,player,jleague,Q110962824,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_8fabd11286.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_8fabd11286.svg,MF,NA。
2074,佐藤 響,京都サンガF.C.,響,キョウ,given,player,jleague,Q110962824,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_8fabd11286.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_8fabd11286.svg,MF,NA。
2075,佐藤 颯之介,アビスパ福岡,佐藤 颯之介,サトウ ソウノスケ,full,player,jleague,Q138418202,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_3ddd760cc7.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_3ddd760cc7.svg,FW,NA。
2075,佐藤 颯之介,アビスパ福岡,佐藤,サトウ,family,player,jleague,Q138418202,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_3ddd760cc7.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_3ddd760cc7.svg,FW,NA。
2075,佐藤 颯之介,アビスパ福岡,颯之介,ソウノスケ,given,player,jleague,Q138418202,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_3ddd760cc7.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_3ddd760cc7.svg,FW,NA。
2076,佐藤 颯人,FC大阪,佐藤 颯人,サトウ ハヤト,full,player,jleague,Q116937331,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_4b38be15c1.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_4b38be15c1.svg,DF,NA。
2076,佐藤 颯人,FC大阪,佐藤,サトウ,family,player,jleague,Q116937331,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_4b38be15c1.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_4b38be15c1.svg,DF,NA。
2076,佐藤 颯人,FC大阪,颯人,ハヤト,given,player,jleague,Q116937331,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_4b38be15c1.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_4b38be15c1.svg,DF,NA。
2077,佐藤 颯汰,テゲバジャーロ宮崎,佐藤 颯汰,サトウ ソウタ,full,player,jleague,Q53764772,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_8c888d19dd.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_8c888d19dd.svg,FW,NA。
2077,佐藤 颯汰,テゲバジャーロ宮崎,佐藤,サトウ,family,player,jleague,Q53764772,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_8c888d19dd.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_8c888d19dd.svg,FW,NA。
2077,佐藤 颯汰,テゲバジャーロ宮崎,颯汰,ソウタ,given,player,jleague,Q53764772,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_8c888d19dd.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_8c888d19dd.svg,FW,NA。
2078,佐藤 颯真,SC相模原,佐藤 颯真,サトウ ソウマ,full,player,jleague,Q130534368,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f1161da950.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f1161da950.svg,DF,NA。
2078,佐藤 颯真,SC相模原,佐藤,サトウ,family,player,jleague,Q130534368,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f1161da950.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f1161da950.svg,DF,NA。
2078,佐藤 颯真,SC相模原,颯真,ソウマ,given,player,jleague,Q130534368,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f1161da950.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f1161da950.svg,DF,NA。
2079,佐藤 龍之介,FC東京,佐藤 龍之介,サトウ リュウノスケ,full,player,jleague,Q111188721,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_4cf834263c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_4cf834263c.svg,MF,NA。
2079,佐藤 龍之介,FC東京,佐藤,サトウ,family,player,jleague,Q111188721,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_4cf834263c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_4cf834263c.svg,MF,NA。
2079,佐藤 龍之介,FC東京,龍之介,リュウノスケ,given,player,jleague,Q111188721,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_4cf834263c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_4cf834263c.svg,MF,NA。
2080,佐賀 一平,モンテディオ山形,佐賀 一平,サガ イッペイ,full,player,jleague,Q3243258,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_1488a7df23.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_1488a7df23.svg,MF,NA。
2080,佐賀 一平,モンテディオ山形,佐賀,サガ,family,player,jleague,Q3243258,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_1488a7df23.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_1488a7df23.svg,MF,NA。
2080,佐賀 一平,モンテディオ山形,一平,イッペイ,given,player,jleague,Q3243258,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_1488a7df23.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_1488a7df23.svg,MF,NA。
2081,佐野 友昭,水戸ホーリーホック,佐野 友昭,サノ トモアキ,full,player,jleague,Q2093603,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_792186a147.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_792186a147.svg,GK,NA。
2081,佐野 友昭,水戸ホーリーホック,佐野,サノ,family,player,jleague,Q2093603,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_792186a147.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_792186a147.svg,GK,NA。
2081,佐野 友昭,水戸ホーリーホック,友昭,トモアキ,given,player,jleague,Q2093603,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_792186a147.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_792186a147.svg,GK,NA。
2082,佐野 海舟,鹿島アントラーズ,佐野 海舟,サノ カイシュウ,full,player,jleague,Q65029955,http://commons.wikimedia.org/wiki/Special:FilePath/Kaishu_Sano_2024_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Kaishu_Sano_2024_%28cropped%29.jpg,MF,NA。
2082,佐野 海舟,鹿島アントラーズ,佐野,サノ,family,player,jleague,Q65029955,http://commons.wikimedia.org/wiki/Special:FilePath/Kaishu_Sano_2024_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Kaishu_Sano_2024_%28cropped%29.jpg,MF,NA。
2082,佐野 海舟,鹿島アントラーズ,海舟,カイシュウ,given,player,jleague,Q65029955,http://commons.wikimedia.org/wiki/Special:FilePath/Kaishu_Sano_2024_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Kaishu_Sano_2024_%28cropped%29.jpg,MF,NA。
2083,佐野 竜眞,カマタマーレ讃岐,佐野 竜眞,サノ リョウマ,full,player,jleague,Q140290284,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d39d79280c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d39d79280c.svg,FW,NA。
2083,佐野 竜眞,カマタマーレ讃岐,佐野,サノ,family,player,jleague,Q140290284,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d39d79280c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d39d79280c.svg,FW,NA。
2083,佐野 竜眞,カマタマーレ讃岐,竜眞,リョウマ,given,player,jleague,Q140290284,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_d39d79280c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_d39d79280c.svg,FW,NA。
2084,佐野 翼,AC長野パルセイロ,佐野 翼,サノ ツバサ,full,player,jleague,Q28203513,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_6ead149fd7.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_6ead149fd7.svg,FW,NA。
2084,佐野 翼,AC長野パルセイロ,佐野,サノ,family,player,jleague,Q28203513,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_6ead149fd7.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_6ead149fd7.svg,FW,NA。
2084,佐野 翼,AC長野パルセイロ,翼,ツバサ,given,player,jleague,Q28203513,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_6ead149fd7.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_6ead149fd7.svg,FW,NA。
2085,佐野 航大,ファジアーノ岡山FC,佐野 航大,サノ コウダイ,full,player,jleague,Q110969381,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_8047b8afd4.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_8047b8afd4.svg,MF/FW,NA。
2085,佐野 航大,ファジアーノ岡山FC,佐野,サノ,family,player,jleague,Q110969381,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_8047b8afd4.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_8047b8afd4.svg,MF/FW,NA。
2085,佐野 航大,ファジアーノ岡山FC,航大,コウダイ,given,player,jleague,Q110969381,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_8047b8afd4.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_8047b8afd4.svg,MF/FW,NA。
2086,佐野 裕哉,SC相模原,佐野 裕哉,サノ ユウヤ,full,player,jleague,Q3302310,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f052b8808e.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f052b8808e.svg,MF/FW,NA。
2086,佐野 裕哉,SC相模原,佐野,サノ,family,player,jleague,Q3302310,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f052b8808e.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f052b8808e.svg,MF/FW,NA。
2086,佐野 裕哉,SC相模原,裕哉,ユウヤ,given,player,jleague,Q3302310,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_f052b8808e.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_f052b8808e.svg,MF/FW,NA。
2087,佐野 陸人,SC相模原,佐野 陸人,サノ リクト,full,player,jleague,Q118696848,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_efe49d4a41.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_efe49d4a41.svg,MF,NA。
2087,佐野 陸人,SC相模原,佐野,サノ,family,player,jleague,Q118696848,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_efe49d4a41.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_efe49d4a41.svg,MF,NA。
2087,佐野 陸人,SC相模原,陸人,リクト,given,player,jleague,Q118696848,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_efe49d4a41.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_efe49d4a41.svg,MF,NA。
2088,余 孝珍,栃木SC,余 孝珍,ヨ ヒョジン,full,player,jleague,Q211659,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_1e597a4785.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_1e597a4785.svg,DF/MF,NA。
2088,余 孝珍,栃木SC,余,ヨ,family,player,jleague,Q211659,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_1e597a4785.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_1e597a4785.svg,DF/MF,NA。
2088,余 孝珍,栃木SC,孝珍,ヒョジン,given,player,jleague,Q211659,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/football/fb_1e597a4785.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/football/fb_1e597a4785.svg,DF/MF,NA。
