id,original,surface,pronunciation,type,category,org,debut_year,status,image,image_page,wikidata,channel,description,subscribers,subscribers_as_of,image_credit,image_usage,image_terms_page,scope
964,戸定梨香,戸定,トジョウ,family,vtuber,NA,2020,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_517c17410f.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_517c17410f.svg,Q108738717,戸定梨香【ASE】千葉県ご当地VTuber,千葉県ご当地アイドルVTuberとして活動し、松戸市に関するプロモーション等の活動を行っている。,26600,2026-08-15,,,,japan
964,戸定梨香,梨香,リンカ,given,vtuber,NA,2020,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_517c17410f.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_517c17410f.svg,Q108738717,戸定梨香【ASE】千葉県ご当地VTuber,千葉県ご当地アイドルVTuberとして活動し、松戸市に関するプロモーション等の活動を行っている。,26600,2026-08-15,,,,japan
964,戸定梨香,戸定梨香,トジョウリンカ,full,vtuber,NA,2020,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_517c17410f.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_517c17410f.svg,Q108738717,戸定梨香【ASE】千葉県ご当地VTuber,千葉県ご当地アイドルVTuberとして活動し、松戸市に関するプロモーション等の活動を行っている。,26600,2026-08-15,,,,japan
965,敷嶋てとら,敷嶋てとら,シキシマテトラ,full,vtuber,NA,2021,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_d3ce00f5fb.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_d3ce00f5fb.svg,Q131582213,敷嶋てとらch.,動画投稿を中心に活動するいわゆる「動画勢」である。,134000,2026-08-15,,,,unknown
966,斗和キセキ,斗和,トワ,family,vtuber,Pictoria,2019,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_8b07e52dd9.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_8b07e52dd9.svg,Q77964835,斗和キセキ,2025年3月から自身の姿を明かして活動している。,80600,2026-08-15,,,,unknown
966,斗和キセキ,キセキ,キセキ,given,vtuber,Pictoria,2019,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_8b07e52dd9.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_8b07e52dd9.svg,Q77964835,斗和キセキ,2025年3月から自身の姿を明かして活動している。,80600,2026-08-15,,,,unknown
966,斗和キセキ,斗和キセキ,トワキセキ,full,vtuber,Pictoria,2019,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_8b07e52dd9.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_8b07e52dd9.svg,Q77964835,斗和キセキ,2025年3月から自身の姿を明かして活動している。,80600,2026-08-15,,,,unknown
967,新兎わい,新兎わい,ニイトワイ,full,vtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_027a36a0b6.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_027a36a0b6.svg,Q134434431,わいちゃんねる@新兎わい,ゲーム実況や歌動画、雑談配信などの幅広い活動を行う。,899000,2026-08-15,,,,unknown
968,新科娘,新科娘,シンカムスメ,full,vtuber,NA,2013,former,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_f713a6e04c.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_f713a6e04c.svg,Q67920461,NA,主にBilibiliで配信を行っている。,NA,NA,,,,unknown
969,星ノ海琉璃,星ノ海,ホシノウミ,family,vtuber,NA,2025,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_625417de5e.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_625417de5e.svg,Q138642365,星ノ海 琉璃 -Hoshinoumi Ruri-,星ノ海 琉璃（ほしのうみ るり、英: Hoshinoumi Ruri。,29500,2026-08-15,,,,unknown
969,星ノ海琉璃,琉璃,ルリ,given,vtuber,NA,2025,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_625417de5e.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_625417de5e.svg,Q138642365,星ノ海 琉璃 -Hoshinoumi Ruri-,星ノ海 琉璃（ほしのうみ るり、英: Hoshinoumi Ruri。,29500,2026-08-15,,,,unknown
969,星ノ海琉璃,星ノ海琉璃,ホシノウミルリ,full,vtuber,NA,2025,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_625417de5e.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_625417de5e.svg,Q138642365,星ノ海 琉璃 -Hoshinoumi Ruri-,星ノ海 琉璃（ほしのうみ るり、英: Hoshinoumi Ruri。,29500,2026-08-15,,,,unknown
970,星川サラ,星川,ホシカワ,family,vtuber,にじさんじ,2019,current,https://images.microcms-assets.io/assets/5694fd90407444338a64d654e407cc0e/0325347d596743e8b07117d2d2e2cdb4/liver-full-body_Sara_Hoshikawa.png.webp,https://www.nijisanji.jp/talents/l/sara-hoshikawa,Q107298750,星川サラ / Sara Hoshikawa,バーチャルライバー。,1210000,2026-08-15,にじさんじ公式立ち絵 © ANYCOLOR,noncommercial_fanwork,https://www.anycolor.co.jp/guidelines/,japan
970,星川サラ,サラ,サラ,given,vtuber,にじさんじ,2019,current,https://images.microcms-assets.io/assets/5694fd90407444338a64d654e407cc0e/0325347d596743e8b07117d2d2e2cdb4/liver-full-body_Sara_Hoshikawa.png.webp,https://www.nijisanji.jp/talents/l/sara-hoshikawa,Q107298750,星川サラ / Sara Hoshikawa,バーチャルライバー。,1210000,2026-08-15,にじさんじ公式立ち絵 © ANYCOLOR,noncommercial_fanwork,https://www.anycolor.co.jp/guidelines/,japan
970,星川サラ,星川サラ,ホシカワサラ,full,vtuber,にじさんじ,2019,current,https://images.microcms-assets.io/assets/5694fd90407444338a64d654e407cc0e/0325347d596743e8b07117d2d2e2cdb4/liver-full-body_Sara_Hoshikawa.png.webp,https://www.nijisanji.jp/talents/l/sara-hoshikawa,Q107298750,星川サラ / Sara Hoshikawa,バーチャルライバー。,1210000,2026-08-15,にじさんじ公式立ち絵 © ANYCOLOR,noncommercial_fanwork,https://www.anycolor.co.jp/guidelines/,japan
971,星街すいせい,星街,ホシマチ,family,vtuber,miComet/カバー株式会社/ホロライブ/ホロライブプロダクション,2018,current,https://hololive.hololivepro.com/wp-content/uploads/2020/06/Hoshimachi-Suisei_pr-img_01.png,https://hololive.hololivepro.com/talents/hoshimachi-suisei/,Q86731266,Suisei Channel,バーチャルアイドル。,2900000,2026-08-15,ホロライブプロダクション公式立ち絵 © COVER,noncommercial_fanwork,https://hololivepro.com/terms/,japan
971,星街すいせい,すいせい,スイセイ,given,vtuber,miComet/カバー株式会社/ホロライブ/ホロライブプロダクション,2018,current,https://hololive.hololivepro.com/wp-content/uploads/2020/06/Hoshimachi-Suisei_pr-img_01.png,https://hololive.hololivepro.com/talents/hoshimachi-suisei/,Q86731266,Suisei Channel,バーチャルアイドル。,2900000,2026-08-15,ホロライブプロダクション公式立ち絵 © COVER,noncommercial_fanwork,https://hololivepro.com/terms/,japan
971,星街すいせい,星街すいせい,ホシマチスイセイ,full,vtuber,miComet/カバー株式会社/ホロライブ/ホロライブプロダクション,2018,current,https://hololive.hololivepro.com/wp-content/uploads/2020/06/Hoshimachi-Suisei_pr-img_01.png,https://hololive.hololivepro.com/talents/hoshimachi-suisei/,Q86731266,Suisei Channel,バーチャルアイドル。,2900000,2026-08-15,ホロライブプロダクション公式立ち絵 © COVER,noncommercial_fanwork,https://hololivepro.com/terms/,japan
972,春日部つくし,春日部,カスカベ,family,vtuber,NA,2018,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_d015a7a011.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_d015a7a011.svg,Q107442954,春日部つくし,3Dモデラー・イラストレーター。,189000,2026-08-15,,,,unknown
972,春日部つくし,つくし,ツクシ,given,vtuber,NA,2018,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_d015a7a011.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_d015a7a011.svg,Q107442954,春日部つくし,3Dモデラー・イラストレーター。,189000,2026-08-15,,,,unknown
972,春日部つくし,春日部つくし,カスカベツクシ,full,vtuber,NA,2018,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_d015a7a011.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_d015a7a011.svg,Q107442954,春日部つくし,3Dモデラー・イラストレーター。,189000,2026-08-15,,,,unknown
973,春猿火,春猿火,ハルサルヒ,full,vtuber,V.W.P,2019,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_7c1d7b19d2.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_7c1d7b19d2.svg,Q107295400,春猿火 -Harusaruhi-,日本の歌手、バーチャルラップシンガー。,347000,2026-08-15,,,,japan
974,月ノ美兎,月ノ,ツキノ,family,vtuber,にじさんじ,2018,current,https://images.microcms-assets.io/assets/5694fd90407444338a64d654e407cc0e/598fa0f71c554ef9bbde319304025876/liver-full-body_Mito_Tsukino.png.webp,https://www.nijisanji.jp/talents/l/mito-tsukino,Q56347026,月ノ美兎,サブカルチャーを中心としたトークやゲーム実況を主体とした生放送を配信している。,1520000,2026-08-15,にじさんじ公式立ち絵 © ANYCOLOR,noncommercial_fanwork,https://www.anycolor.co.jp/guidelines/,japan
974,月ノ美兎,美兎,ミト,given,vtuber,にじさんじ,2018,current,https://images.microcms-assets.io/assets/5694fd90407444338a64d654e407cc0e/598fa0f71c554ef9bbde319304025876/liver-full-body_Mito_Tsukino.png.webp,https://www.nijisanji.jp/talents/l/mito-tsukino,Q56347026,月ノ美兎,サブカルチャーを中心としたトークやゲーム実況を主体とした生放送を配信している。,1520000,2026-08-15,にじさんじ公式立ち絵 © ANYCOLOR,noncommercial_fanwork,https://www.anycolor.co.jp/guidelines/,japan
974,月ノ美兎,月ノ美兎,ツキノミト,full,vtuber,にじさんじ,2018,current,https://images.microcms-assets.io/assets/5694fd90407444338a64d654e407cc0e/598fa0f71c554ef9bbde319304025876/liver-full-body_Mito_Tsukino.png.webp,https://www.nijisanji.jp/talents/l/mito-tsukino,Q56347026,月ノ美兎,サブカルチャーを中心としたトークやゲーム実況を主体とした生放送を配信している。,1520000,2026-08-15,にじさんじ公式立ち絵 © ANYCOLOR,noncommercial_fanwork,https://www.anycolor.co.jp/guidelines/,japan
975,月城セシル,月城,ツキシロ,family,vtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_0384bee9e3.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_0384bee9e3.svg,Q130726803,Cecil Ch.月城セシル【セシんもーZ】,3400歳の吸血鬼見習いというコンセプトのVtuberとして2021年から活動している。,39800,2026-08-15,,,,japan
975,月城セシル,セシル,セシル,given,vtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_0384bee9e3.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_0384bee9e3.svg,Q130726803,Cecil Ch.月城セシル【セシんもーZ】,3400歳の吸血鬼見習いというコンセプトのVtuberとして2021年から活動している。,39800,2026-08-15,,,,japan
975,月城セシル,月城セシル,ツキシロセシル,full,vtuber,NA,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_0384bee9e3.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_0384bee9e3.svg,Q130726803,Cecil Ch.月城セシル【セシんもーZ】,3400歳の吸血鬼見習いというコンセプトのVtuberとして2021年から活動している。,39800,2026-08-15,,,,japan
976,朝陽にいな,朝陽,アサヒ,family,vtuber,NA,2020,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_4fcce3722d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_4fcce3722d.svg,Q118289026,朝陽にいな / Nina Ch.,YouTubeで活動する日本のバーチャルYouTuber。,65100,2026-08-15,,,,unknown
976,朝陽にいな,にいな,ニイナ,given,vtuber,NA,2020,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_4fcce3722d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_4fcce3722d.svg,Q118289026,朝陽にいな / Nina Ch.,YouTubeで活動する日本のバーチャルYouTuber。,65100,2026-08-15,,,,unknown
976,朝陽にいな,朝陽にいな,アサヒニイナ,full,vtuber,NA,2020,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_4fcce3722d.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_4fcce3722d.svg,Q118289026,朝陽にいな / Nina Ch.,YouTubeで活動する日本のバーチャルYouTuber。,65100,2026-08-15,,,,unknown
977,木緒なち,木緒,キオ,family,vtuber,日本脚本家連盟,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_6d79aa26b9.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_6d79aa26b9.svg,Q11519326,木緒なち / kionachi,福岡県育ちのゲームシナリオライター、ライトノベル作家、小説家、アートディレクター及びグラフィックデザイナー。,26800,2026-08-15,,,,japan
977,木緒なち,なち,ナチ,given,vtuber,日本脚本家連盟,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_6d79aa26b9.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_6d79aa26b9.svg,Q11519326,木緒なち / kionachi,福岡県育ちのゲームシナリオライター、ライトノベル作家、小説家、アートディレクター及びグラフィックデザイナー。,26800,2026-08-15,,,,japan
977,木緒なち,木緒なち,キオナチ,full,vtuber,日本脚本家連盟,NA,current,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/youtuber/yt_6d79aa26b9.svg,https://github.com/soramimic/soramimic-wordlists/blob/main/images/youtuber/yt_6d79aa26b9.svg,Q11519326,木緒なち / kionachi,福岡県育ちのゲームシナリオライター、ライトノベル作家、小説家、アートディレクター及びグラフィックデザイナー。,26800,2026-08-15,,,,japan
978,本間ひまわり,本間ひまわり,ホンマヒマワリ,full,vtuber,にじさんじ,2018,current,https://images.microcms-assets.io/assets/5694fd90407444338a64d654e407cc0e/27cd419ab524479793ff01a1e0b6ea68/liver-full-body_Himawari_Honma.png,https://www.nijisanji.jp/talents/l/himawari-honma,Q96180272,本間ひまわり - Himawari Honma -,バーチャルライバーである。,785000,2026-08-15,にじさんじ公式立ち絵 © ANYCOLOR,noncommercial_fanwork,https://www.anycolor.co.jp/guidelines/,japan
979,来栖夏芽,来栖,クルス,family,vtuber,ANYCOLOR/にじさんじ,2019,current,https://images.microcms-assets.io/assets/5694fd90407444338a64d654e407cc0e/2184aea064c74b8aa65386d767c69499/liver-full-body_Natsume_Kurusu.png.webp,https://www.nijisanji.jp/talents/l/natsume-kurusu,Q111284838,来栖 夏芽-kurusu natsume-【にじさんじ】,バーチャルライバー、小説家である。,264000,2026-08-15,にじさんじ公式立ち絵 © ANYCOLOR,noncommercial_fanwork,https://www.anycolor.co.jp/guidelines/,japan
979,来栖夏芽,夏芽,ナツメ,given,vtuber,ANYCOLOR/にじさんじ,2019,current,https://images.microcms-assets.io/assets/5694fd90407444338a64d654e407cc0e/2184aea064c74b8aa65386d767c69499/liver-full-body_Natsume_Kurusu.png.webp,https://www.nijisanji.jp/talents/l/natsume-kurusu,Q111284838,来栖 夏芽-kurusu natsume-【にじさんじ】,バーチャルライバー、小説家である。,264000,2026-08-15,にじさんじ公式立ち絵 © ANYCOLOR,noncommercial_fanwork,https://www.anycolor.co.jp/guidelines/,japan
