id,original,surface,pronunciation,type,school_type,founder,prefecture,city,status,code,wikidata
129,認定こども園もみじ台幼稚園,認定こども園もみじ台幼稚園,,common,幼稚園,私立,北海道,札幌市,current,A101310800038,
129,認定こども園もみじ台幼稚園,もみじ台,,name,幼稚園,私立,北海道,札幌市,current,A101310800038,
130,札幌みづほ幼稚園,札幌みづほ幼稚園,,common,幼稚園,私立,北海道,札幌市,current,A101310800047,
130,札幌みづほ幼稚園,札幌みづほ,,name,幼稚園,私立,北海道,札幌市,current,A101310800047,
131,虹の森カトリック幼稚園,虹の森カトリック幼稚園,,common,幼稚園,私立,北海道,札幌市,current,A101310800056,
131,虹の森カトリック幼稚園,虹の森カトリック,,name,幼稚園,私立,北海道,札幌市,current,A101310800056,
132,第２あつべつ幼稚園,第２あつべつ幼稚園,,common,幼稚園,私立,北海道,札幌市,former,A101310800065,
132,第２あつべつ幼稚園,第２あつべつ,,name,幼稚園,私立,北海道,札幌市,former,A101310800065,
133,認定こども園札幌あおば幼稚園,認定こども園札幌あおば幼稚園,,common,幼稚園,私立,北海道,札幌市,current,A101310800074,
133,認定こども園札幌あおば幼稚園,札幌あおば,,name,幼稚園,私立,北海道,札幌市,current,A101310800074,
134,さわらび幼稚園,さわらび幼稚園,,common,幼稚園,私立,北海道,札幌市,current,A101310900019,
134,さわらび幼稚園,さわらび,,name,幼稚園,私立,北海道,札幌市,current,A101310900019,
135,いなほガーデン星の子幼稚園,いなほガーデン星の子幼稚園,,common,幼稚園,私立,北海道,札幌市,current,A101310900028,
135,いなほガーデン星の子幼稚園,いなほガーデン星の子,,name,幼稚園,私立,北海道,札幌市,current,A101310900028,
136,富丘つくし幼稚園,富丘つくし幼稚園,,common,幼稚園,私立,北海道,札幌市,current,A101310900037,
136,富丘つくし幼稚園,富丘つくし,,name,幼稚園,私立,北海道,札幌市,current,A101310900037,
137,おおぞら幼稚園,おおぞら幼稚園,,common,幼稚園,私立,北海道,札幌市,former,A101310900046,
137,おおぞら幼稚園,おおぞら,,name,幼稚園,私立,北海道,札幌市,former,A101310900046,
138,前田幼稚園,前田幼稚園,,common,幼稚園,私立,北海道,札幌市,former,A101310900055,
138,前田幼稚園,前田,,name,幼稚園,私立,北海道,札幌市,former,A101310900055,
139,清田幼稚園,清田幼稚園,,common,幼稚園,私立,北海道,札幌市,former,A101311000016,
139,清田幼稚園,清田,,name,幼稚園,私立,北海道,札幌市,former,A101311000016,
140,札幌きたの幼稚園,札幌きたの幼稚園,,common,幼稚園,私立,北海道,札幌市,current,A101311000025,
140,札幌きたの幼稚園,札幌きたの,,name,幼稚園,私立,北海道,札幌市,current,A101311000025,
141,光の泉幼稚園,光の泉幼稚園,,common,幼稚園,私立,北海道,札幌市,former,A101311000034,
141,光の泉幼稚園,光の泉,,name,幼稚園,私立,北海道,札幌市,former,A101311000034,
142,里塚幼稚園,里塚幼稚園,,common,幼稚園,私立,北海道,札幌市,current,A101311000043,
142,里塚幼稚園,里塚,,name,幼稚園,私立,北海道,札幌市,current,A101311000043,
143,札幌国際大学附属幼稚園,札幌国際大学附属幼稚園,,common,幼稚園,私立,北海道,札幌市,former,A101311000052,
143,札幌国際大学附属幼稚園,札幌国際大学附属,,name,幼稚園,私立,北海道,札幌市,former,A101311000052,
144,平ヶ岡幼稚園,平ヶ岡幼稚園,,common,幼稚園,私立,北海道,札幌市,current,A101311000061,
144,平ヶ岡幼稚園,平ヶ岡,,name,幼稚園,私立,北海道,札幌市,current,A101311000061,
145,つみき幼稚園,つみき幼稚園,,common,幼稚園,私立,北海道,札幌市,former,A101311000070,
145,つみき幼稚園,つみき,,name,幼稚園,私立,北海道,札幌市,former,A101311000070,
146,美しが丘幼稚園,美しが丘幼稚園,,common,幼稚園,私立,北海道,札幌市,current,A101311000089,
146,美しが丘幼稚園,美しが丘,,name,幼稚園,私立,北海道,札幌市,current,A101311000089,
147,認定こども園函館藤幼稚園,認定こども園函館藤幼稚園,,common,幼稚園,私立,北海道,函館市,current,A101320200024,Q18338820
147,認定こども園函館藤幼稚園,函館藤,,name,幼稚園,私立,北海道,函館市,current,A101320200024,Q18338820
148,函館短期大学付属幼稚園,函館短大付属幼稚園,,common,幼稚園,私立,北海道,函館市,current,A101320200033,
148,函館短期大学付属幼稚園,函館短期大学付属,,name,幼稚園,私立,北海道,函館市,current,A101320200033,
149,遺愛幼稚園,遺愛幼稚園,イアイヨウチエン,common,幼稚園,私立,北海道,函館市,current,A101320200042,Q17192702
149,遺愛幼稚園,遺愛,イアイ,name,幼稚園,私立,北海道,函館市,current,A101320200042,Q17192702
150,認定こども園函館ちとせ幼稚園,認定こども園函館ちとせ幼稚園,,common,幼稚園,私立,北海道,函館市,former,A101320200051,
150,認定こども園函館ちとせ幼稚園,函館ちとせ,,name,幼稚園,私立,北海道,函館市,former,A101320200051,
151,認定こども園綜合施設函館若葉幼稚園,認定こども園綜合施設函館若葉幼稚園,,common,幼稚園,私立,北海道,函館市,current,A101320200060,
151,認定こども園綜合施設函館若葉幼稚園,綜合施設函館若葉,,name,幼稚園,私立,北海道,函館市,current,A101320200060,
152,函館めぐみ幼稚園,函館めぐみ幼稚園,,common,幼稚園,私立,北海道,函館市,current,A101320200088,
152,函館めぐみ幼稚園,函館めぐみ,,name,幼稚園,私立,北海道,函館市,current,A101320200088,
153,認定こども園太陽の子幼稚園,認定こども園太陽の子幼稚園,,common,幼稚園,私立,北海道,函館市,former,A101320200097,
153,認定こども園太陽の子幼稚園,太陽の子,,name,幼稚園,私立,北海道,函館市,former,A101320200097,
154,函館白百合学園幼稚園,函館白百合学園幼稚園,ハコダテシラユリガクエンヨウチエン,common,幼稚園,私立,北海道,函館市,current,A101320200104,Q18338819
154,函館白百合学園幼稚園,函館白百合学園,ハコダテシラユリガクエン,name,幼稚園,私立,北海道,函館市,current,A101320200104,Q18338819
155,亀田ゆたか幼稚園,亀田ゆたか幼稚園,,common,幼稚園,私立,北海道,函館市,current,A101320200113,
155,亀田ゆたか幼稚園,亀田ゆたか,,name,幼稚園,私立,北海道,函館市,current,A101320200113,
156,認定こども園高丘幼稚園,認定こども園高丘幼稚園,,common,幼稚園,私立,北海道,函館市,former,A101320200122,
156,認定こども園高丘幼稚園,高丘,,name,幼稚園,私立,北海道,函館市,former,A101320200122,
157,遺愛旭岡幼稚園,遺愛旭岡幼稚園,イアイアサヒオカヨウチエン,common,幼稚園,私立,北海道,函館市,current,A101320200131,Q17192701
157,遺愛旭岡幼稚園,遺愛旭岡,イアイアサヒオカ,name,幼稚園,私立,北海道,函館市,current,A101320200131,Q17192701
158,小樽藤幼稚園,小樽藤幼稚園,,common,幼稚園,私立,北海道,小樽市,current,A101320300014,Q18336705
158,小樽藤幼稚園,小樽藤,,name,幼稚園,私立,北海道,小樽市,current,A101320300014,Q18336705
159,まや幼稚園,まや幼稚園,,common,幼稚園,私立,北海道,小樽市,current,A101320300023,
159,まや幼稚園,まや,,name,幼稚園,私立,北海道,小樽市,current,A101320300023,
160,長橋幼稚園,長橋幼稚園,,common,幼稚園,私立,北海道,小樽市,current,A101320300032,
160,長橋幼稚園,長橋,,name,幼稚園,私立,北海道,小樽市,current,A101320300032,
161,小樽幼稚園,小樽幼稚園,,common,幼稚園,私立,北海道,小樽市,former,A101320300041,Q120634115
161,小樽幼稚園,小樽,,name,幼稚園,私立,北海道,小樽市,former,A101320300041,Q120634115
162,小樽高田幼稚園,小樽高田幼稚園,,common,幼稚園,私立,北海道,小樽市,current,A101320300050,
162,小樽高田幼稚園,小樽高田,,name,幼稚園,私立,北海道,小樽市,current,A101320300050,
163,ロース幼稚園,ロース幼稚園,,common,幼稚園,私立,北海道,小樽市,current,A101320300069,
163,ロース幼稚園,ロース,,name,幼稚園,私立,北海道,小樽市,current,A101320300069,
164,認定こども園さくら幼稚園,認定こども園さくら幼稚園,,common,幼稚園,私立,北海道,小樽市,former,A101320300078,
164,認定こども園さくら幼稚園,さくら,,name,幼稚園,私立,北海道,小樽市,former,A101320300078,
165,小樽中央幼稚園,小樽中央幼稚園,,common,幼稚園,私立,北海道,小樽市,current,A101320300087,
165,小樽中央幼稚園,小樽中央,,name,幼稚園,私立,北海道,小樽市,current,A101320300087,
166,朝里幼稚園,朝里幼稚園,,common,幼稚園,私立,北海道,小樽市,current,A101320300096,
166,朝里幼稚園,朝里,,name,幼稚園,私立,北海道,小樽市,current,A101320300096,
167,認定こども園手宮幼稚園,認定こども園手宮幼稚園,,common,幼稚園,私立,北海道,小樽市,current,A101320300103,
167,認定こども園手宮幼稚園,手宮,,name,幼稚園,私立,北海道,小樽市,current,A101320300103,
168,認定こども園小樽オリーブ幼稚園,認定こども園小樽オリーブ幼稚園,,common,幼稚園,私立,北海道,小樽市,current,A101320300112,
168,認定こども園小樽オリーブ幼稚園,小樽オリーブ,,name,幼稚園,私立,北海道,小樽市,current,A101320300112,
169,認定こども園小樽杉の子幼稚園,認定こども園小樽杉の子幼稚園,,common,幼稚園,私立,北海道,小樽市,current,A101320300121,
169,認定こども園小樽杉の子幼稚園,小樽杉の子,,name,幼稚園,私立,北海道,小樽市,current,A101320300121,
170,塩谷大谷幼稚園,塩谷大谷幼稚園,,common,幼稚園,私立,北海道,小樽市,former,A101320300130,
170,塩谷大谷幼稚園,塩谷大谷,,name,幼稚園,私立,北海道,小樽市,former,A101320300130,
171,旭川藤幼稚園,旭川藤幼稚園,,common,幼稚園,私立,北海道,旭川市,current,A101320400013,Q17988341
171,旭川藤幼稚園,旭川藤,,name,幼稚園,私立,北海道,旭川市,current,A101320400013,Q17988341
172,認定こども園ひまわり幼稚園,認定こども園ひまわり幼稚園,,common,幼稚園,私立,北海道,旭川市,current,A101320400022,
172,認定こども園ひまわり幼稚園,ひまわり,,name,幼稚園,私立,北海道,旭川市,current,A101320400022,
173,みどり幼稚園,みどり幼稚園,,common,幼稚園,私立,北海道,旭川市,former,A101320400031,
173,みどり幼稚園,みどり,,name,幼稚園,私立,北海道,旭川市,former,A101320400031,
174,旭川みその幼稚園,旭川みその幼稚園,,common,幼稚園,私立,北海道,旭川市,current,A101320400040,
174,旭川みその幼稚園,旭川みその,,name,幼稚園,私立,北海道,旭川市,current,A101320400040,
175,やまと幼稚園,やまと幼稚園,,common,幼稚園,私立,北海道,旭川市,current,A101320400059,
175,やまと幼稚園,やまと,,name,幼稚園,私立,北海道,旭川市,current,A101320400059,
176,旭川天使幼稚園,旭川天使幼稚園,,common,幼稚園,私立,北海道,旭川市,current,A101320400068,
176,旭川天使幼稚園,旭川天使,,name,幼稚園,私立,北海道,旭川市,current,A101320400068,
177,旭川聖母幼稚園,旭川聖母幼稚園,,common,幼稚園,私立,北海道,旭川市,current,A101320400077,
177,旭川聖母幼稚園,旭川聖母,,name,幼稚園,私立,北海道,旭川市,current,A101320400077,
178,旭川別院附属大谷さくら幼稚園,旭川別院附属大谷さくら幼稚園,,common,幼稚園,私立,北海道,旭川市,current,A101320400086,
178,旭川別院附属大谷さくら幼稚園,旭川別院附属大谷さくら,,name,幼稚園,私立,北海道,旭川市,current,A101320400086,
179,きくし幼稚園,きくし幼稚園,,common,幼稚園,私立,北海道,旭川市,current,A101320400095,
179,きくし幼稚園,きくし,,name,幼稚園,私立,北海道,旭川市,current,A101320400095,
180,旭川白百合幼稚園,旭川白百合幼稚園,,common,幼稚園,私立,北海道,旭川市,current,A101320400102,
180,旭川白百合幼稚園,旭川白百合,,name,幼稚園,私立,北海道,旭川市,current,A101320400102,
181,さくらおか幼稚園,さくらおか幼稚園,,common,幼稚園,私立,北海道,旭川市,current,A101320400111,
181,さくらおか幼稚園,さくらおか,,name,幼稚園,私立,北海道,旭川市,current,A101320400111,
182,旭川幼稚園,旭川幼稚園,,common,幼稚園,私立,北海道,旭川市,current,A101320400120,
182,旭川幼稚園,旭川,,name,幼稚園,私立,北海道,旭川市,current,A101320400120,
183,大谷ひかり幼稚園,大谷ひかり幼稚園,,common,幼稚園,私立,北海道,旭川市,former,A101320400139,
183,大谷ひかり幼稚園,大谷ひかり,,name,幼稚園,私立,北海道,旭川市,former,A101320400139,
184,旭川志峯幼稚園,旭川志峯幼稚園,アサヒカワシホウヨウチエン,common,幼稚園,私立,北海道,旭川市,current,A101320400148,Q117384114
184,旭川志峯幼稚園,旭川志峯,アサヒカワシホウ,name,幼稚園,私立,北海道,旭川市,current,A101320400148,Q117384114
185,めいほう幼稚園,めいほう幼稚園,,common,幼稚園,私立,北海道,旭川市,current,A101320400157,
185,めいほう幼稚園,めいほう,,name,幼稚園,私立,北海道,旭川市,current,A101320400157,
186,めばえ幼稚園,めばえ幼稚園,,common,幼稚園,私立,北海道,旭川市,current,A101320400166,
186,めばえ幼稚園,めばえ,,name,幼稚園,私立,北海道,旭川市,current,A101320400166,
187,あすなろ幼稚園,あすなろ幼稚園,,common,幼稚園,私立,北海道,旭川市,current,A101320400175,
187,あすなろ幼稚園,あすなろ,,name,幼稚園,私立,北海道,旭川市,current,A101320400175,
188,旭川ふたば幼稚園,旭川ふたば幼稚園,,common,幼稚園,私立,北海道,旭川市,current,A101320400184,
188,旭川ふたば幼稚園,旭川ふたば,,name,幼稚園,私立,北海道,旭川市,current,A101320400184,
189,ユリアナ幼稚園,ユリアナ幼稚園,,common,幼稚園,私立,北海道,旭川市,current,A101320400193,
189,ユリアナ幼稚園,ユリアナ,,name,幼稚園,私立,北海道,旭川市,current,A101320400193,
190,旭川あゆみ幼稚園,旭川あゆみ幼稚園,,common,幼稚園,私立,北海道,旭川市,current,A101320400200,
190,旭川あゆみ幼稚園,旭川あゆみ,,name,幼稚園,私立,北海道,旭川市,current,A101320400200,
191,たいせつ幼稚園,たいせつ幼稚園,,common,幼稚園,私立,北海道,旭川市,current,A101320400219,
