id,original,surface,pronunciation,class,extinct,order,family,image,image_page,wikidata
1288,ニジイロクワガタ,ニジイロクワガタ,ニジイロクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Phalacrognathus_muelleri_sjh.jpg,https://commons.wikimedia.org/wiki/File:Phalacrognathus_muelleri_sjh.jpg,Q783295
1289,ニジュウヤホシテントウ,ニジュウヤホシテントウ,ニジュウヤホシテントウ,甲虫,no,コウチュウ目,テントウムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Epilachna_vigintioctopunctata_01.jpg,https://commons.wikimedia.org/wiki/File:Epilachna_vigintioctopunctata_01.jpg,Q21162622
1290,ニセハナマオウカマキリ,ニセハナマオウカマキリ,ニセハナマオウカマキリ,その他,no,カマキリ目,Empusidae,http://commons.wikimedia.org/wiki/Special:FilePath/Idolomantis_diabolica-subadult_female.JPG,https://commons.wikimedia.org/wiki/File:Idolomantis_diabolica-subadult_female.JPG,Q2407018
1291,ニセヒメエンマムシ,ニセヒメエンマムシ,ニセヒメエンマムシ,甲虫,no,コウチュウ目,Histeridae,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1292,ニセフチトリゲンゴロウ,ニセフチトリゲンゴロウ,ニセフチトリゲンゴロウ,甲虫,no,コウチュウ目,ゲンゴロウ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1293,ニッコウケンモン,ニッコウケンモン,ニッコウケンモン,チョウ,no,チョウ目,ヤガ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_butterfly.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1294,ニッポンムネヒダミヤマカミキリ,ニッポンムネヒダミヤマカミキリ,ニッポンムネヒダミヤマカミキリ,甲虫,no,コウチュウ目,カミキリムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1295,ニトベミノガ,ニトベミノガ,ニトベミノガ,チョウ,no,チョウ目,ミノガ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_butterfly.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1296,ニホンカワトンボ,ニホンカワトンボ,ニホンカワトンボ,トンボ,no,蜻蛉目,カワトンボ科,http://commons.wikimedia.org/wiki/Special:FilePath/Mnais_costalis_male_red.JPG,https://commons.wikimedia.org/wiki/File:Mnais_costalis_male_red.JPG,Q2360232
1297,ニホントビナナフシ,ニホントビナナフシ,ニホントビナナフシ,その他,no,ナナフシ目,Lonchodidae,http://commons.wikimedia.org/wiki/Special:FilePath/Micadina_phluctainoides-female.jpg,https://commons.wikimedia.org/wiki/File:Micadina_phluctainoides-female.jpg,Q10583715
1298,ニワハンミョウ,ニワハンミョウ,ニワハンミョウ,甲虫,no,コウチュウ目,オサムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Cicindela_japana_01.jpg,https://commons.wikimedia.org/wiki/File:Cicindela_japana_01.jpg,Q11705898
1299,ニンギョウトビケラ,ニンギョウトビケラ,ニンギョウトビケラ,その他,no,トビケラ目,Goeridae,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_insect_other.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1300,ニンジンサビバエ,ニンジンサビバエ,ニンジンサビバエ,ハエ,no,ハエ目,ハネオレバエ科,http://commons.wikimedia.org/wiki/Special:FilePath/Chamaepsila_rosae_234649306.jpg,https://commons.wikimedia.org/wiki/File:Chamaepsila_rosae_234649306.jpg,Q1808247
1301,ニンブス・コンタミナトゥス,ニンブス・コンタミナトゥス,ニンブス・コンタミナトゥス,甲虫,no,コウチュウ目,アフォディイデ,http://commons.wikimedia.org/wiki/Special:FilePath/Nimbus_contaminatus_%28Herbst%2C_1783%29_Syn.-_Aphodius_%28Nimbus%29_contaminatus_%28Herbst%2C_1783%29_%2833331825142%29.png,https://commons.wikimedia.org/wiki/File:Nimbus_contaminatus_%28Herbst%2C_1783%29_Syn.-_Aphodius_%28Nimbus%29_contaminatus_%28Herbst%2C_1783%29_%2833331825142%29.png,Q14897996
1302,ヌエクワガタ,ヌエクワガタ,ヌエクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1303,ヌルデシロアブラムシ,ヌルデシロアブラムシ,ヌルデシロアブラムシ,カメムシ,no,カメムシ目,Aphididae,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_truebug.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1304,ネアカヨシヤンマ,ネアカヨシヤンマ,ネアカヨシヤンマ,トンボ,no,蜻蛉目,ヤンマ科,http://commons.wikimedia.org/wiki/Special:FilePath/Aeschnophlebia_anisoptera%28Female%2CJapan%2C2018.08.26%29.jpg,https://commons.wikimedia.org/wiki/File:Aeschnophlebia_anisoptera%28Female%2CJapan%2C2018.08.26%29.jpg,Q2635072
1305,ネオパルパ・ドナルドトランピ,ネオパルパ・ドナルドトランピ,ネオパルパ・ドナルドトランピ,チョウ,no,チョウ目,キバガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Neopalpa_donaldtrumpi_adult_male%2C_Imperial_County%2C_California.jpg,https://commons.wikimedia.org/wiki/File:Neopalpa_donaldtrumpi_adult_male%2C_Imperial_County%2C_California.jpg,Q28379271
1306,ネコノミ,ネコノミ,ネコノミ,その他,no,ノミ目,Pulicidae,http://commons.wikimedia.org/wiki/Special:FilePath/%D0%9A%D0%BE%D1%88%D0%B0%D1%87%D1%8C%D1%8F_%D0%B1%D0%BB%D0%BE%D1%85%D0%B0.jpg,https://commons.wikimedia.org/wiki/File:%D0%9A%D0%BE%D1%88%D0%B0%D1%87%D1%8C%D1%8F_%D0%B1%D0%BB%D0%BE%D1%85%D0%B0.jpg,Q1736901
1307,ネコメマダガスカルコメツキ,ネコメマダガスカルコメツキ,ネコメマダガスカルコメツキ,甲虫,no,コウチュウ目,コメツキムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Lycoreus_corpulentus.jpg,https://commons.wikimedia.org/wiki/File:Lycoreus_corpulentus.jpg,Q130472305
1308,ネジロシマケンモン,ネジロシマケンモン,ネジロシマケンモン,チョウ,no,チョウ目,ヤガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Craniophora_oda_%2819514624874%29.jpg,https://commons.wikimedia.org/wiki/File:Craniophora_oda_%2819514624874%29.jpg,Q13500119
1309,ネッタイアカセセリ,ネッタイアカセセリ,ネッタイアカセセリ,チョウ,no,チョウ目,セセリチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Telicota_colon_argeus.jpg,https://commons.wikimedia.org/wiki/File:Telicota_colon_argeus.jpg,Q4392089
1310,ネッタイイエカ,ネッタイイエカ,ネッタイイエカ,ハエ,no,ハエ目,カ科,http://commons.wikimedia.org/wiki/Special:FilePath/Culex_quinquefasciatus_E-A-Goeldi_1905.jpg,https://commons.wikimedia.org/wiki/File:Culex_quinquefasciatus_E-A-Goeldi_1905.jpg,Q3007100
1311,ネッタイオナガミズアオ,ネッタイオナガミズアオ,ネッタイオナガミズアオ,チョウ,no,チョウ目,ヤママユガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Actias_selene_adult_male_sjh.jpg,https://commons.wikimedia.org/wiki/File:Actias_selene_adult_male_sjh.jpg,Q135316
1312,ネッタイサビコメツキ,ネッタイサビコメツキ,ネッタイサビコメツキ,甲虫,no,コウチュウ目,コメツキムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1313,ネッタイシマカ,ネッタイシマカ,ネッタイシマカ,ハエ,no,ハエ目,カ科,http://commons.wikimedia.org/wiki/Special:FilePath/Aedes_aegypti_CDC-Gathany.jpg,https://commons.wikimedia.org/wiki/File:Aedes_aegypti_CDC-Gathany.jpg,Q1148004
1314,ネッタイヤチスズ,ネッタイヤチスズ,ネッタイヤチスズ,バッタ,no,バッタ目,ヒバリモドキ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_grasshopper.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1315,ネパールコクワガタ,ネパールコクワガタ,ネパールコクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1316,ネプチューンオオカブト,ネプチューンオオカブト,ネプチューンオオカブト,甲虫,no,コウチュウ目,コガネムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Dynastes_neptunus_001.jpg,https://commons.wikimedia.org/wiki/File:Dynastes_neptunus_001.jpg,Q680686
1317,ネボシツマキリヨトウ,ネボシツマキリヨトウ,ネボシツマキリヨトウ,チョウ,no,チョウ目,ヤガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Callopistria_guttulalis_%2824404206958%29.jpg,https://commons.wikimedia.org/wiki/File:Callopistria_guttulalis_%2824404206958%29.jpg,Q13450201
1318,ネムリユスリカ,ネムリユスリカ,ネムリユスリカ,ハエ,no,ハエ目,ユスリカ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_fly.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1319,ネールマルガタクワガタ,ネールマルガタクワガタ,ネールマルガタクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1320,ノクチリオキバチ,ノクチリオキバチ,ノクチリオキバチ,ハチ,no,ハチ目,キバチ科,http://commons.wikimedia.org/wiki/Special:FilePath/Sirex_noctilio_female_3_small.jpg,https://commons.wikimedia.org/wiki/File:Sirex_noctilio_female_3_small.jpg,Q265970
1321,ノグチアオゴミムシ,ノグチアオゴミムシ,ノグチアオゴミムシ,甲虫,no,コウチュウ目,オサムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1322,ノグチナガゴミムシ,ノグチナガゴミムシ,ノグチナガゴミムシ,甲虫,no,コウチュウ目,オサムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1323,ノコギリカミキリ,ノコギリカミキリ,ノコギリカミキリ,甲虫,no,コウチュウ目,カミキリムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Prionus_insularis_s2.jpg,https://commons.wikimedia.org/wiki/File:Prionus_insularis_s2.jpg,Q4047372
1324,ノコギリクワガタ,ノコギリクワガタ,ノコギリクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Prosopocoilus_inclinatus_sjh.jpg,https://commons.wikimedia.org/wiki/File:Prosopocoilus_inclinatus_sjh.jpg,Q1189294
1325,ノコギリタテヅノカブト,ノコギリタテヅノカブト,ノコギリタテヅノカブト,甲虫,no,コウチュウ目,コガネムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Golofaporteri.JPG,https://commons.wikimedia.org/wiki/File:Golofaporteri.JPG,Q7996234
1326,ノコギリヒラタムシ,ノコギリヒラタムシ,ノコギリヒラタムシ,甲虫,no,コウチュウ目,Silvanidae,http://commons.wikimedia.org/wiki/Special:FilePath/Oryzaephilus_surinamensis_%28Linn%C3%A9%2C_1758%29_%2814438947353%29.png,https://commons.wikimedia.org/wiki/File:Oryzaephilus_surinamensis_%28Linn%C3%A9%2C_1758%29_%2814438947353%29.png,Q779905
1327,ノサップマルハナバチ,ノサップマルハナバチ,ノサップマルハナバチ,ハチ,no,ハチ目,ミツバチ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_bee.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1328,ノザン・ドラゴン,ノザン・ドラゴン,ノザン・ドラゴン,トンボ,no,蜻蛉目,サナエトンボ科,http://commons.wikimedia.org/wiki/Special:FilePath/Northern_Dragon_%281_of_5%29.jpg,https://commons.wikimedia.org/wiki/File:Northern_Dragon_%281_of_5%29.jpg,Q599680
1329,ノシメコヤガ,ノシメコヤガ,ノシメコヤガ,チョウ,no,チョウ目,ヤガ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_butterfly.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1330,ノシメトンボ,ノシメトンボ,ノシメトンボ,トンボ,no,蜻蛉目,トンボ科,http://commons.wikimedia.org/wiki/Special:FilePath/SympetrumInfuscatum.jpg,https://commons.wikimedia.org/wiki/File:SympetrumInfuscatum.jpg,Q1972123
1331,ノシメマダラメイガ,ノシメマダラメイガ,ノシメマダラメイガ,チョウ,no,チョウ目,メイガ科,http://commons.wikimedia.org/wiki/Special:FilePath/-_6019_%E2%80%93_Plodia_interpunctella_%E2%80%93_Indian_Meal_Moth_%2813195472415%29.jpg,https://commons.wikimedia.org/wiki/File:-_6019_%E2%80%93_Plodia_interpunctella_%E2%80%93_Indian_Meal_Moth_%2813195472415%29.jpg,Q779383
1332,ノッポロヒメエンマムシ,ノッポロヒメエンマムシ,ノッポロヒメエンマムシ,甲虫,no,コウチュウ目,Histeridae,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1333,ノブオオオアオコメツキ,ノブオオオアオコメツキ,ノブオオオアオコメツキ,甲虫,no,コウチュウ目,コメツキムシ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_beetle.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1334,ノブドウミタマバエ,ノブドウミタマバエ,ノブドウミタマバエ,ハエ,no,ハエ目,タマバエ,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_fly.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1335,ノミバッタ,ノミバッタ,ノミバッタ,バッタ,no,バッタ目,ノミバッタ科,http://commons.wikimedia.org/wiki/Special:FilePath/Pygmy_mole_cricket_%288071068977%29_cropped.jpg,https://commons.wikimedia.org/wiki/File:Pygmy_mole_cricket_%288071068977%29_cropped.jpg,Q10723033
1336,ノンネマイマイ,ノンネマイマイ,ノンネマイマイ,チョウ,no,チョウ目,トモエガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Lymantria_monacha_Buchstein01.JPG,https://commons.wikimedia.org/wiki/File:Lymantria_monacha_Buchstein01.JPG,Q596185
1337,ハイイロクワガタ,ハイイロクワガタ,ハイイロクワガタ,甲虫,no,コウチュウ目,クワガタムシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Cacostomus_squamosus_sjh.jpg,https://commons.wikimedia.org/wiki/File:Cacostomus_squamosus_sjh.jpg,Q1380723
1338,ハイイロゲンゴロウ,ハイイロゲンゴロウ,ハイイロゲンゴロウ,甲虫,no,コウチュウ目,ゲンゴロウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Eretes_sticticus_HabitusDors.jpg,https://commons.wikimedia.org/wiki/File:Eretes_sticticus_HabitusDors.jpg,Q2481152
1339,ハグルマトモエ,ハグルマトモエ,ハグルマトモエ,チョウ,no,チョウ目,トモエガ科,http://commons.wikimedia.org/wiki/Special:FilePath/Speiredonia_japonica_female.JPG,https://commons.wikimedia.org/wiki/File:Speiredonia_japonica_female.JPG,Q7577775
1340,ハグルマヤママユ,ハグルマヤママユ,ハグルマヤママユ,チョウ,no,チョウ目,ヤママユガ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_butterfly.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1341,ハグロケバエ,ハグロケバエ,ハグロケバエ,ハエ,no,ハエ目,ケバエ科,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_fly.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
1342,ハグロゼミ,ハグロゼミ,ハグロゼミ,カメムシ,no,カメムシ目,セミ科,http://commons.wikimedia.org/wiki/Special:FilePath/Huechys_sanguinea_%2827294051007%29.jpg,https://commons.wikimedia.org/wiki/File:Huechys_sanguinea_%2827294051007%29.jpg,Q16963248
