id,original,surface,pronunciation,class,extinct,order,family,image,image_page,wikidata
15131,ボルネオガマグチヨタカ,ボルネオガマグチヨタカ,ボルネオガマグチヨタカ,鳥類,no,ガマグチヨタカ目,ガマグチヨタカ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_31cb00495b04_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_31cb00495b04_generated.webp,
15132,ボルネオキクガシラコウモリ,ボルネオキクガシラコウモリ,ボルネオキクガシラコウモリ,哺乳類,no,翼手目,キクガシラコウモリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Bornean_Horseshoe_Bat_%28Rhinolophus_borneensis%29_maybe%3F_%287113337169%29.jpg,https://commons.wikimedia.org/wiki/File:Bornean_Horseshoe_Bat_%28Rhinolophus_borneensis%29_maybe%3F_%287113337169%29.jpg,Q1769736
15133,ボルネオコクジャク,ボルネオコクジャク,ボルネオコクジャク,鳥類,no,キジ目,キジ科,http://commons.wikimedia.org/wiki/Special:FilePath/Bornean_Peacock_Pheasant_by_George_Edward_Lodge.png,https://commons.wikimedia.org/wiki/File:Bornean_Peacock_Pheasant_by_George_Edward_Lodge.png,Q835098
15134,ボルネオコノハズク,ボルネオコノハズク,ボルネオコノハズク,鳥類,no,フクロウ目,フクロウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Otus_mantananensis_mantanensis.jpg,https://commons.wikimedia.org/wiki/File:Otus_mantananensis_mantanensis.jpg,Q1270245
15135,ボルネオシラガオナガ,ボルネオシラガオナガ,ボルネオシラガオナガ,鳥類,no,スズメ目,カラス科,http://commons.wikimedia.org/wiki/Special:FilePath/Bornean_Treepie_%28Dendrocitta_cinerascens%29.jpg,https://commons.wikimedia.org/wiki/File:Bornean_Treepie_%28Dendrocitta_cinerascens%29.jpg,Q766640
15136,ボルネオスローロリス,ボルネオスローロリス,ボルネオスローロリス,哺乳類,no,サル目,ロリス科,http://commons.wikimedia.org/wiki/Special:FilePath/Nycticebus_borneanus_%28Nycticebus_coucang_borneanus%29_-_Museo_Civico_di_Storia_Naturale_Giacomo_Doria_-_Genoa%2C_Italy_-_DSC02519.JPG,https://commons.wikimedia.org/wiki/File:Nycticebus_borneanus_%28Nycticebus_coucang_borneanus%29_-_Museo_Civico_di_Storia_Naturale_Giacomo_Doria_-_Genoa%2C_Italy_-_DSC02519.JPG,Q7071010
15137,ボルネオタンビヘキサン,ボルネオタンビヘキサン,ボルネオタンビヘキサン,鳥類,no,スズメ目,カラス科,http://commons.wikimedia.org/wiki/Special:FilePath/CissaJefferyiKeulemans.jpg,https://commons.wikimedia.org/wiki/File:CissaJefferyiKeulemans.jpg,Q1741680
15138,ボルネオチャガシラガビチョウ,ボルネオチャガシラガビチョウ,ボルネオチャガシラガビチョウ,鳥類,no,スズメ目,ソウシチョウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Pterorhinus_treacheri_-_Cheongweei_Gan_-_219938569.jpeg,https://commons.wikimedia.org/wiki/File:Pterorhinus_treacheri_-_Cheongweei_Gan_-_219938569.jpeg,Q62078422
15139,ボルネオノドアカハナドリ,ボルネオノドアカハナドリ,ボルネオノドアカハナドリ,鳥類,no,スズメ目,ハナドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/DicaeumMonticolaKeulemans.jpg,https://commons.wikimedia.org/wiki/File:DicaeumMonticolaKeulemans.jpg,Q594998
15140,ボルネオハゼ,ボルネオハゼ,ボルネオハゼ,魚類,no,ペルカ目,Ptereleotridae,https://github.com/soramimic/soramimic-wordlists/releases/download/class-image-v1/class_fish.svg,https://github.com/soramimic/soramimic-wordlists/releases/tag/class-image-v1,
15141,ボルネオヒメアオヒタキ,ボルネオヒメアオヒタキ,ボルネオヒメアオヒタキ,鳥類,no,スズメ目,ヒタキ科,http://commons.wikimedia.org/wiki/Special:FilePath/Bornean_Blue_Flycatcher_0A2A9460.jpg,https://commons.wikimedia.org/wiki/File:Bornean_Blue_Flycatcher_0A2A9460.jpg,Q605533
15142,ボルネオヒメハヤブサ,ボルネオヒメハヤブサ,ボルネオヒメハヤブサ,鳥類,no,ハヤブサ目,ハヤブサ科,http://commons.wikimedia.org/wiki/Special:FilePath/Microhieraxlatifrons.JPG,https://commons.wikimedia.org/wiki/File:Microhieraxlatifrons.JPG,Q835116
15143,ボルネオヒヨドリ,ボルネオヒヨドリ,ボルネオヒヨドリ,鳥類,no,スズメ目,ヒヨドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/0A2A5780_Bornean_Bulbul.jpg,https://commons.wikimedia.org/wiki/File:0A2A5780_Bornean_Bulbul.jpg,Q83010928
15144,ボルネオホエジカ,ボルネオホエジカ,ボルネオホエジカ,哺乳類,no,偶蹄目,シカ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_46a364306ed0_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_46a364306ed0_generated.webp,
15145,ボルネオホオヒゲコウモリ,ボルネオホオヒゲコウモリ,ボルネオホオヒゲコウモリ,哺乳類,no,翼手目,ヒナコウモリ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_b9f4c21df7d8_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_b9f4c21df7d8_generated.webp,
15146,ボルネオミノチメドリ,ボルネオミノチメドリ,ボルネオミノチメドリ,鳥類,no,スズメ目,ジチメドリ科,http://commons.wikimedia.org/wiki/Special:FilePath/Bornean_Wren-_%28or_Ground-%29_Babbler_%2813997632799%29_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Bornean_Wren-_%28or_Ground-%29_Babbler_%2813997632799%29_%28cropped%29.jpg,Q766654
15147,ボルネオミヤマテッケイ,ボルネオミヤマテッケイ,ボルネオミヤマテッケイ,鳥類,no,キジ目,キジ科,http://commons.wikimedia.org/wiki/Special:FilePath/BambusicolaErythrophrysKeulemans.jpg,https://commons.wikimedia.org/wiki/File:BambusicolaErythrophrysKeulemans.jpg,Q606421
15148,ボルネオモズヒタキ,ボルネオモズヒタキ,ボルネオモズヒタキ,鳥類,no,スズメ目,カラス科,http://commons.wikimedia.org/wiki/Special:FilePath/Pachycephala_hypoxantha_-_Chrissy_McClarren_and_Andy_Reago_-_452642074.jpeg,https://commons.wikimedia.org/wiki/File:Pachycephala_hypoxantha_-_Chrissy_McClarren_and_Andy_Reago_-_452642074.jpeg,Q606798
15149,ボルネオヤブサメ,ボルネオヤブサメ,ボルネオヤブサメ,鳥類,no,スズメ目,ウグイス科,http://commons.wikimedia.org/wiki/Special:FilePath/Bornean_Stubtail_0A2A1444_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Bornean_Stubtail_0A2A1444_%28cropped%29.jpg,Q606575
15150,ボルネオヤマネコ,ボルネオヤマネコ,ボルネオヤマネコ,哺乳類,no,ネコ目,ネコ科,http://commons.wikimedia.org/wiki/Special:FilePath/Bay_cat_1_Jim_Sanderson-cropped.jpg,https://commons.wikimedia.org/wiki/File:Bay_cat_1_Jim_Sanderson-cropped.jpg,Q213044
15151,ボルネオルリチョウ,ボルネオルリチョウ,ボルネオルリチョウ,鳥類,no,スズメ目,ヒタキ科,http://commons.wikimedia.org/wiki/Special:FilePath/Bornean_Whistling_Thrush_%28Myophonus_borneensis%29_%286967255694%29.jpg,https://commons.wikimedia.org/wiki/File:Bornean_Whistling_Thrush_%28Myophonus_borneensis%29_%286967255694%29.jpg,Q863265
15152,ボロカサゴ,ボロカサゴ,ボロカサゴ,魚類,no,カサゴ目,フサカサゴ科,http://commons.wikimedia.org/wiki/Special:FilePath/Rhinopias_frondosa_%2829618543704%29.jpg,https://commons.wikimedia.org/wiki/File:Rhinopias_frondosa_%2829618543704%29.jpg,Q2172282
15153,ボンゴ,ボンゴ,ボンゴ,哺乳類,no,偶蹄目,ウシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Bongo_Burger_Zoo.jpg,https://commons.wikimedia.org/wiki/File:Bongo_Burger_Zoo.jpg,Q193400
15154,ボンゴシャコ,ボンゴシャコ,ボンゴシャコ,鳥類,no,キジ目,キジ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_f40df6f321ad_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_f40df6f321ad_generated.webp,
15155,ボンゴラバネズミキツネザル,ボンゴラバネズミキツネザル,ボンゴラバネズミキツネザル,哺乳類,no,サル目,コビトキツネザル科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_a46564dec7b9_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_a46564dec7b9_generated.webp,
15156,ボンテボック,ボンテボック,ボンテボック,哺乳類,no,偶蹄目,ウシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Bontebok_Namibia.jpg,https://commons.wikimedia.org/wiki/File:Bontebok_Namibia.jpg,Q1009881
15157,ボンネットマカク,ボンネットマカク,ボンネットマカク,哺乳類,no,サル目,オナガザル科,http://commons.wikimedia.org/wiki/Special:FilePath/%E0%B4%A4%E0%B5%8A%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B4%BF%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B5%81%E0%B4%B0%E0%B4%99%E0%B5%8D%E0%B4%99%E0%B5%8D..JPG,https://commons.wikimedia.org/wiki/File:%E0%B4%A4%E0%B5%8A%E0%B4%AA%E0%B5%8D%E0%B4%AA%E0%B4%BF%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B5%81%E0%B4%B0%E0%B4%99%E0%B5%8D%E0%B4%99%E0%B5%8D..JPG,Q520949
15158,ボーダンクロオウム,ボーダンクロオウム,ボーダンクロオウム,鳥類,no,オウム目,オウム科,http://commons.wikimedia.org/wiki/Special:FilePath/Calyptorhynchus_baudinii_%28female%29_-Margaret_River-8.jpg,https://commons.wikimedia.org/wiki/File:Calyptorhynchus_baudinii_%28female%29_-Margaret_River-8.jpg,Q587489
15159,ボードワンチュウヒワシ,ボードワンチュウヒワシ,ボードワンチュウヒワシ,鳥類,no,タカ目,タカ科,http://commons.wikimedia.org/wiki/Special:FilePath/Flickr_-_Rainbirder_-_Beaudouin%27s_Snake_Eagle_%28Circaetus_beaudouini%29.jpg,https://commons.wikimedia.org/wiki/File:Flickr_-_Rainbirder_-_Beaudouin%27s_Snake_Eagle_%28Circaetus_beaudouini%29.jpg,Q1271472
15160,ボーリアル・コーラスガエル,ボーリアル・コーラスガエル,ボーリアル・コーラスガエル,両生類,no,カエル目,アマガエル科,http://commons.wikimedia.org/wiki/Special:FilePath/Pseudacris_maculata_331243546.jpg,https://commons.wikimedia.org/wiki/File:Pseudacris_maculata_331243546.jpg,Q2275366
15161,ボールニシキヘビ,ボールニシキヘビ,ボールニシキヘビ,爬虫類,no,有鱗目,ニシキヘビ科,http://commons.wikimedia.org/wiki/Special:FilePath/Ball_python_lucy.JPG,https://commons.wikimedia.org/wiki/File:Ball_python_lucy.JPG,Q464424
15162,ボーレンジャースミントプシス,ボーレンジャースミントプシス,ボーレンジャースミントプシス,哺乳類,no,フクロネコ目,フクロネコ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_af3ac1ec1aeb_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_af3ac1ec1aeb_generated.webp,
15163,ボーンフィッシュ,ボーンフィッシュ,ボーンフィッシュ,魚類,no,ソトイワシ目,ソトイワシ科,http://commons.wikimedia.org/wiki/Special:FilePath/Bonefish_Albula_vulpes.jpg,https://commons.wikimedia.org/wiki/File:Bonefish_Albula_vulpes.jpg,Q2014405
15164,ポケットマウス,ポケットマウス,ポケットマウス,哺乳類,no,ネズミ目,ポケットマウス科,http://commons.wikimedia.org/wiki/Special:FilePath/Pacific_pocket_mouse.jpg,https://commons.wikimedia.org/wiki/File:Pacific_pocket_mouse.jpg,Q1764601
15165,ポタモトリゴン・モトロ,ポタモトリゴン・モトロ,ポタモトリゴン・モトロ,魚類,no,ガンギエイ目,ポタモトリゴン科,http://commons.wikimedia.org/wiki/Special:FilePath/Ocellate_river_stingray%2C_Boston_Aquarium.jpg,https://commons.wikimedia.org/wiki/File:Ocellate_river_stingray%2C_Boston_Aquarium.jpg,Q1297913
15166,ポッラキウス・ポッラキウス,ポッラキウス・ポッラキウス,ポッラキウス・ポッラキウス,魚類,no,タラ目,タラ科,http://commons.wikimedia.org/wiki/Special:FilePath/Pollachius_pollachius_02.jpg,https://commons.wikimedia.org/wiki/File:Pollachius_pollachius_02.jpg,Q752683
15167,ポトコリヌス・スピニケプス,ポトコリヌス・スピニケプス,ポトコリヌス・スピニケプス,魚類,no,アンコウ目,オニアンコウ科,http://commons.wikimedia.org/wiki/Special:FilePath/Photocorynus_spiniceps_female.jpg,https://commons.wikimedia.org/wiki/File:Photocorynus_spiniceps_female.jpg,Q138524
15168,ポドケサウルス,ポドケサウルス,ポドケサウルス,爬虫類,yes,竜盤目,,http://commons.wikimedia.org/wiki/Special:FilePath/Podokesaurus_holyokensis.jpg,https://commons.wikimedia.org/wiki/File:Podokesaurus_holyokensis.jpg,Q951762
15169,ポナペオウギビタキ,ポナペオウギビタキ,ポナペオウギビタキ,鳥類,no,スズメ目,オウギビタキ属,http://commons.wikimedia.org/wiki/Special:FilePath/Pohnpei_Fantail%2C_crop.jpg,https://commons.wikimedia.org/wiki/File:Pohnpei_Fantail%2C_crop.jpg,Q1923009
15170,ポポンデッタ・フルカタ,ポポンデッタ・フルカタ,ポポンデッタ・フルカタ,魚類,no,トウゴロウイワシ目,レインボーフィッシュ,http://commons.wikimedia.org/wiki/Special:FilePath/Pseudomugil_furcatus_m_Aquarium_DG.jpg,https://commons.wikimedia.org/wiki/File:Pseudomugil_furcatus_m_Aquarium_DG.jpg,Q1488317
15171,ポリアクティスクロアンコウ,ポリアクティスクロアンコウ,ポリアクティスクロアンコウ,魚類,no,アンコウ目,クロアンコウ科,https://raw.githubusercontent.com/soramimic/soramimic-wordlists/main/images/sekitsui/sekitsui_family_9b4d11daef29_generated.webp,https://github.com/soramimic/soramimic-wordlists/blob/main/images/sekitsui/sekitsui_family_9b4d11daef29_generated.webp,
15172,ポリネシアナキサンショウクイ,ポリネシアナキサンショウクイ,ポリネシアナキサンショウクイ,鳥類,no,スズメ目,サンショウクイ科,http://commons.wikimedia.org/wiki/Special:FilePath/Lalage_maculosa_close_up.jpg,https://commons.wikimedia.org/wiki/File:Lalage_maculosa_close_up.jpg,Q1591898
15173,ポリネシアヒメアオバト,ポリネシアヒメアオバト,ポリネシアヒメアオバト,鳥類,no,ハト目,ハト科,http://commons.wikimedia.org/wiki/Special:FilePath/Grey-green_fruit_dove_%28cropped%29.jpg,https://commons.wikimedia.org/wiki/File:Grey-green_fruit_dove_%28cropped%29.jpg,Q1261074
15174,ポリプテルス・オルナティピンニス,ポリプテルス・オルナティピンニス,ポリプテルス・オルナティピンニス,魚類,no,ポリプテルス目,ポリプテルス科,http://commons.wikimedia.org/wiki/Special:FilePath/Ornate_Bichir_%28Polypterus_ornatipinnis%29%2C_Bronx_Zoo.jpg,https://commons.wikimedia.org/wiki/File:Ornate_Bichir_%28Polypterus_ornatipinnis%29%2C_Bronx_Zoo.jpg,Q2246704
15175,ポリプテルス・セネガルス,ポリプテルス・セネガルス,ポリプテルス・セネガルス,魚類,no,ポリプテルス目,ポリプテルス科,http://commons.wikimedia.org/wiki/Special:FilePath/Polypterus_senegalus_-_Senegal-Fl%C3%B6sselhecht_-_Albino.jpg,https://commons.wikimedia.org/wiki/File:Polypterus_senegalus_-_Senegal-Fl%C3%B6sselhecht_-_Albino.jpg,Q1515914
15176,ポリプテルス・デルヘッツィ,ポリプテルス・デルヘッツィ,ポリプテルス・デルヘッツィ,魚類,no,ポリプテルス目,ポリプテルス科,http://commons.wikimedia.org/wiki/Special:FilePath/Ornate_bichir%2C_Boston_Aquarium.JPG,https://commons.wikimedia.org/wiki/File:Ornate_bichir%2C_Boston_Aquarium.JPG,Q144427
15177,ポルカドット・スティングレイ,ポルカドット・スティングレイ,ポルカドット・スティングレイ,魚類,no,ガンギエイ目,ポタモトリゴン科,http://commons.wikimedia.org/wiki/Special:FilePath/Potamotrygon_leopoldi_Natural_History_Museum_University_of_Pisa.jpg,https://commons.wikimedia.org/wiki/File:Potamotrygon_leopoldi_Natural_History_Museum_University_of_Pisa.jpg,Q2431915
15178,ポンティックシャッド,ポンティックシャッド,ポンティックシャッド,魚類,no,ニシン目,ニシン科,http://commons.wikimedia.org/wiki/Special:FilePath/Caspialosa_kessleri_pontica_Dunai_hering.jpg,https://commons.wikimedia.org/wiki/File:Caspialosa_kessleri_pontica_Dunai_hering.jpg,Q747783
