batch_index,id,surface,pronunciation,rank,query
426,31757,孫井,マゴイ,,孫井 まごい 氏名
427,31759,孫入,ソンニュウ,,孫入 そんにゅう 氏名
428,31760,孫城,マゴシロ,,孫城 まごしろ 氏名
429,31761,孫山,マゴヤマ,,孫山 まごやま 氏名
430,31762,孫嵜,マゴサキ,,孫嵜 まごさき 氏名
431,31763,孫工,マゴク,,孫工 まごく 氏名
432,31764,孫左近,マゴサコン,,孫左近 まごさこん 氏名
433,31765,孫平,マゴヒラ,,孫平 まごひら 氏名
434,31766,孫本,マゴモト,,孫本 まごもと 氏名
435,31767,孫橋,マゴハシ,,孫橋 まごはし 氏名
436,31770,孫竹,マゴタケ,,孫竹 まごたけ 氏名
437,31773,孫谷,マゴタニ,,孫谷 まごたに 氏名
438,31775,孰賀,ツルガ,,孰賀 つるが 氏名
439,31776,學所,ガクショ,,學所 がくしょ 氏名
440,31777,學頭,ガクトウ,,學頭 がくとう 氏名
441,31778,宅万,タクマ,,宅万 たくま 氏名
442,31780,宅味,タクミ,,宅味 たくみ 氏名
443,31782,宅坊,タクボウ,,宅坊 たくぼう 氏名
444,31783,宅増,タクマス,,宅増 たくます 氏名
445,31784,宅宮,タクミヤ,,宅宮 たくみや 氏名
446,31785,宅島,タクジマ,,宅島 たくじま 氏名
447,31786,宅崎,タクザキ,,宅崎 たくざき 氏名
